EmpID,ProjectID,DateFrom,DateTo
97,327,2017-04-10,2021-11-08
28,298,2022-06-30,2023-02-08
22,723,2021-04-23,2021-05-02
22,983,2019-04-23,2022-08-12
40,234,2013-11-13,2020-06-08
52,14,2021-01-25,2022-12-30
84,739,2015-10-23,2021-08-03
87,589,2015-05-18,2016-08-09
37,849,2015-07-05,NULL
39,507,2019-05-26,2019-10-25
85,189,2015-01-01,2018-04-15
13,521,2015-11-18,2020-09-18
95,622,2018-03-24,2019-09-14
7,802,2023-01-15,2023-01-22
11,847,2023-01-21,2023-05-24
92,223,2021-04-26,2022-04-24
64,40,2020-08-04,2021-11-20
7,184,2014-05-24,2018-03-07
19,939,2018-11-21,2021-08-30
68,989,2014-06-27,2017-06-05
16,550,2016-12-12,2017-02-02
1,357,2020-12-01,2023-07-03
23,310,2017-06-16,2018-09-06
9,319,2023-05-25,2023-06-02
62,163,2022-12-20,2023-05-08
98,63,2016-06-18,2022-05-01
56,219,2014-01-23,2019-09-20
71,593,2015-10-16,2019-07-15
23,86,2019-11-06,2022-12-08
54,589,2022-09-09,2022-11-28
26,634,2017-02-07,2018-01-21
28,332,2016-03-21,2018-02-13
34,414,2018-08-17,2022-06-25
18,473,2015-03-15,2020-01-27
69,102,2015-05-17,2020-07-18
92,335,2018-05-15,2019-01-22
81,938,2018-12-28,2020-11-01
38,579,2015-12-07,2018-07-28
56,779,2021-07-06,2022-09-02
4,183,2023-03-24,2023-04-10
18,460,2015-08-13,2016-07-30
29,928,2015-12-27,2021-08-01
79,819,2020-04-02,2020-05-01
97,36,2016-06-16,2017-10-01
7,526,2018-03-12,2021-12-12
54,2,2019-02-11,2022-05-08
50,136,2015-03-10,2021-08-01
57,900,2017-02-27,2018-09-23
47,195,2020-05-02,2021-03-03
46,869,2016-07-28,2021-06-12
45,364,2019-10-15,2021-08-30
15,582,2022-08-22,2023-03-07
14,139,2018-07-06,2018-10-26
78,741,2021-06-07,2022-04-01
28,274,2016-10-06,2017-11-13
48,588,2015-01-12,2019-04-18
12,116,2015-03-11,2017-06-26
74,55,2021-10-21,2022-04-29
70,181,2021-01-05,2021-10-09
47,927,2014-04-24,2016-04-22
76,562,2013-09-15,2023-01-21
58,199,2020-09-16,2021-04-06
22,856,2018-05-21,2019-04-16
40,159,2020-12-19,2023-05-13
9,984,2014-09-02,2015-09-16
65,792,2017-12-24,2019-05-24
91,233,2017-11-10,2018-09-28
68,304,2015-11-14,2019-07-24
35,330,2018-04-24,2018-08-27
64,72,2023-05-11,2023-05-28
53,445,2021-02-16,2022-04-08
79,656,2021-11-07,2022-11-17
29,369,2018-11-19,2020-12-30
51,280,2019-09-07,2021-01-18
14,947,2019-03-15,2020-11-19
39,511,2016-04-09,2020-05-10
99,48,2016-10-20,2017-11-16
92,30,2016-08-10,2022-10-13
63,489,2020-02-28,2022-02-19
17,857,2015-11-27,2016-05-24
21,702,2023-05-23,2023-06-21
22,520,2014-04-30,NULL
71,690,2019-12-31,2022-08-07
69,685,2019-07-01,2019-10-12
1,690,2022-01-12,2022-02-21
11,909,2022-12-21,2023-05-02
83,358,2014-04-20,2020-01-15
19,669,2020-06-13,2022-06-20
38,771,2022-09-14,2023-03-12
78,404,2017-03-05,2022-05-04
99,516,2018-01-29,2023-05-29
68,930,2019-04-07,2019-11-15
67,598,2018-07-27,2023-03-21
87,649,2018-04-12,2022-08-30
38,830,2021-05-16,2021-07-17
38,551,2019-01-07,2022-02-27
32,679,2016-03-19,2019-11-19
91,981,2020-02-12,2022-04-11
30,897,2022-06-13,2022-07-17
70,215,2013-08-26,2016-07-15
94,969,2021-01-02,2021-05-21
89,851,2018-05-27,2018-07-06
41,965,2016-09-29,2019-10-16
35,678,2014-12-08,2016-03-19
65,425,2022-10-13,2023-04-24
27,793,2018-06-19,2021-10-09
53,962,2015-01-08,2015-08-11
26,974,2019-08-10,2021-06-05
78,36,2014-01-20,2021-08-04
98,36,2018-10-19,2022-11-15
66,756,2022-08-26,2023-01-15
84,944,2017-12-03,2021-02-14
55,283,2016-04-11,2020-03-13
8,30,2014-09-23,NULL
5,778,2023-05-08,2023-05-27
39,485,2013-11-12,2019-05-25
52,641,2020-03-07,2023-07-04
82,867,2016-10-22,2021-05-30
71,884,2022-03-06,2023-03-25
40,735,2022-02-12,NULL
14,401,2013-08-10,2020-08-23
1,416,2023-01-28,2023-03-27
45,447,2014-11-15,2017-04-26
78,512,2019-04-16,2023-06-11
58,237,2022-02-17,2022-12-22
25,867,2021-12-05,2023-04-21
51,302,2018-12-03,2023-04-16
32,449,2020-07-18,2022-10-14
94,954,2018-08-29,2023-05-20
76,599,2019-11-19,NULL
2,394,2020-07-02,2022-05-09
80,806,2019-02-13,NULL
72,727,2022-04-16,2022-07-10
96,328,2018-05-12,2021-10-18
60,692,2018-05-10,2021-07-30
69,198,2020-08-29,2023-03-17
82,656,2019-11-03,2021-04-11
11,818,2017-08-20,2017-12-18
43,242,2023-03-05,2023-06-21
9,248,2013-07-31,2015-08-24
50,870,2017-05-24,2019-01-17
67,235,2021-10-06,2022-03-03
76,266,2022-02-24,2022-11-14
96,949,2014-12-03,2015-12-11
1,883,2021-02-03,2022-06-21
82,548,2016-11-09,2020-04-07
25,121,2017-03-08,2020-04-01
26,699,2013-09-12,2022-04-01
83,16,2022-01-19,2022-06-29
15,668,2018-05-06,2020-05-19
16,536,2015-01-12,2015-11-08
39,516,2016-12-25,2019-05-11
79,967,2021-07-07,2022-12-09
93,927,2016-07-09,2022-07-02
19,196,2018-12-25,2023-05-10
54,226,2023-04-11,2023-05-04
67,127,2019-03-04,2023-04-11
80,706,2022-06-03,2022-12-10
92,17,2016-10-07,2018-08-24
58,998,2016-01-12,2019-11-30
42,463,2017-11-04,2022-08-13
84,360,2013-08-15,2014-03-23
58,302,2018-11-26,2019-12-09
96,479,2021-06-03,2022-12-07
21,107,2016-06-28,NULL
4,758,2022-07-15,2022-12-23
89,709,2019-03-03,2022-06-24
9,12,2014-06-16,2019-07-07
13,912,2015-12-16,2020-09-19
16,900,2020-01-16,2022-11-15
58,352,2016-03-11,2017-06-08
45,107,2016-02-08,2022-11-21
26,30,2016-07-03,2022-04-18
36,418,2017-12-25,2020-10-30
61,198,2022-05-01,2023-02-02
77,28,2022-08-19,2023-01-15
99,634,2015-07-05,2020-12-12
34,138,2021-06-19,2022-07-05
37,503,2020-02-08,2020-08-02
2,936,2020-04-13,2020-07-15
38,883,2019-04-10,2019-09-19
17,965,2015-10-07,2018-10-14
22,184,2014-06-06,2019-03-06
31,901,2021-12-07,2022-02-25
4,798,2017-06-03,NULL
33,586,2015-02-09,2016-09-09
89,966,2015-04-29,2019-05-26
33,31,2020-12-25,2022-07-30
24,440,2014-03-27,2016-02-02
8,471,2019-02-18,2022-03-05
12,189,2014-10-12,2018-04-18
17,546,2023-03-23,2023-04-05
13,456,2019-04-02,2020-10-06
55,855,2014-10-18,2015-12-06
73,871,2020-03-22,2021-03-12
77,840,2015-01-31,2023-03-17
71,428,2020-08-20,2023-03-18
99,635,2018-07-11,2020-08-17
63,105,2014-11-23,2020-09-27
70,648,2020-10-13,2021-07-19
43,883,2018-07-06,2021-06-29
84,581,2017-05-24,2023-02-21
96,949,2020-08-14,2021-04-05
47,969,2023-04-14,NULL
6,318,2021-03-31,2021-06-15
56,337,2016-12-23,2018-10-21
75,819,2014-02-08,2020-04-07
98,807,2022-10-04,2023-06-03
74,168,2017-07-07,2020-07-10
30,153,2020-06-02,2020-10-25
41,984,2018-01-18,2023-03-03
38,285,2021-07-19,2023-03-27
63,537,2018-06-30,2021-11-24
30,943,2021-07-29,2022-09-26
88,155,2013-10-29,2020-10-09
44,222,2018-11-20,2022-11-11
27,773,2019-03-01,2020-04-01
59,532,2023-02-26,2023-06-15
14,267,2018-11-05,2022-12-27
97,648,2017-02-26,2019-02-20
72,392,2014-07-01,2018-06-12
70,741,2022-01-24,NULL
76,963,2015-10-08,2022-02-07
99,75,2019-04-24,2020-09-26
20,5,2019-07-02,2020-02-25
10,446,2015-09-16,2021-11-12
18,713,2019-12-07,2021-01-15
91,35,2014-07-06,2023-05-26
75,180,2017-12-28,2021-05-15
83,457,2017-03-07,NULL
30,536,2022-01-11,2022-08-29
67,317,2021-07-14,2021-10-17
7,412,2014-11-06,2016-03-15
73,566,2019-08-02,2021-12-21
20,599,2015-06-13,2018-01-02
66,16,2014-01-22,2014-10-06
9,808,2017-07-24,2019-06-19
42,23,2019-07-11,2021-10-03
64,466,2014-04-17,2014-11-25
23,928,2017-07-26,2020-08-08
81,196,2022-08-09,2022-09-14
54,383,2017-07-15,2020-07-18
35,416,2019-01-21,2022-09-09
98,643,2023-05-12,2023-05-29
34,14,2014-06-20,2019-03-24
91,455,2020-11-01,2023-03-31
39,655,2020-08-03,2021-09-21
78,623,2023-03-10,NULL
15,266,2020-08-25,2022-08-04
9,399,2016-11-28,NULL
3,198,2022-02-23,2023-05-20
44,197,2015-08-11,2019-02-27
31,836,2017-10-04,2020-03-26
54,774,2020-07-14,2022-10-09
43,922,2017-11-15,2020-01-29
71,285,2021-11-06,2022-02-04
22,296,2015-02-21,2016-06-29
23,40,2018-04-17,2019-12-20
93,252,2016-06-07,2019-09-17
65,143,2015-07-18,2016-01-25
98,17,2022-02-11,2022-10-24
34,745,2018-03-21,2018-05-01
30,432,2018-02-22,2018-11-18
57,382,2014-03-27,2019-09-27
35,931,2017-12-02,2018-02-14
6,306,2020-09-14,2021-04-22
17,302,2015-11-10,2017-05-17
81,506,2015-03-19,2023-01-17
54,272,2020-05-31,2021-03-30
61,316,2021-08-05,2022-03-17
1,378,2019-08-08,2020-08-06
95,396,2021-06-02,2022-02-28
56,386,2018-06-02,2022-08-16
55,659,2014-11-03,2018-09-20
61,858,2019-05-17,2020-06-07
38,865,2020-11-26,2021-01-21
34,406,2017-10-01,2023-01-07
55,48,2016-10-29,NULL
42,397,2018-10-17,2021-01-06
3,469,2017-06-24,2018-05-26
44,869,2020-10-31,2021-02-20
98,895,2023-03-31,2023-06-12
85,272,2022-11-25,2023-02-10
59,860,2019-11-07,2022-10-06
90,996,2017-09-01,2018-01-28
77,475,2021-02-24,2022-07-08
26,60,2018-09-26,2019-10-01
15,311,2022-06-17,2022-11-05
42,185,2018-08-19,2021-06-18
31,569,2019-02-08,2021-12-02
7,910,2016-04-08,2019-06-27
69,396,2013-12-04,2014-03-22
84,546,2023-05-13,NULL
43,268,2015-06-26,2017-07-01
91,158,2019-09-12,2019-10-02
86,508,2015-08-08,2022-06-30
31,39,2021-10-30,2023-05-13
14,224,2019-12-15,NULL
27,609,2019-08-06,2023-05-08
31,968,2022-08-08,2023-02-18
36,358,2015-03-22,2021-09-22
17,242,2019-06-24,2022-01-13
85,82,2021-08-29,2021-11-06
48,977,2018-05-28,2020-05-07
60,844,2023-01-01,2023-04-11
3,571,2022-03-04,2023-03-09
28,180,2015-08-19,2021-08-02
69,396,2022-07-27,NULL
57,250,2016-12-02,2018-09-21
99,379,2020-12-29,2022-03-16
99,353,2022-12-26,2023-01-11
60,554,2014-03-21,2016-06-07
76,432,2015-12-29,2022-10-02
16,342,2023-01-14,2023-06-04
18,865,2020-05-10,2023-05-09
33,27,2015-02-18,2016-05-05
59,234,2016-08-06,NULL
97,565,2022-08-04,2023-05-06
12,150,2018-05-12,2019-03-28
58,590,2021-03-08,2022-10-09
99,160,2014-02-25,2023-04-23
74,833,2021-06-05,2021-07-28
95,26,2017-02-22,2017-10-16
12,219,2019-03-29,2022-02-12
60,876,2023-05-07,2023-06-02
39,715,2016-01-13,2021-03-04
33,292,2020-09-25,2021-11-10
79,366,2013-08-15,2014-08-11
26,948,2021-08-01,2023-01-07
51,536,2023-02-25,2023-04-29
57,516,2018-05-04,2018-09-20
21,194,2019-11-07,2021-03-19
93,3,2019-12-01,2020-07-19
72,590,2019-07-17,2020-11-01
77,681,2015-09-09,2021-12-31
27,360,2015-05-03,2022-02-22
79,441,2016-08-10,2016-10-26
85,56,2019-05-08,2021-08-16
42,853,2018-05-31,2018-07-31
46,189,2023-06-30,2023-07-02
36,774,2014-04-24,2018-03-25
74,626,2021-06-02,2023-04-18
90,876,2019-12-21,NULL
79,716,2014-04-21,2015-05-20
56,117,2023-05-08,2023-05-21
50,539,2019-09-20,2020-06-08
32,851,2017-01-20,2021-09-26
57,820,2015-06-02,2021-06-28
31,433,2016-05-03,2023-01-08
69,383,2022-09-30,2023-05-03
73,53,2015-03-20,2016-08-14
89,558,2014-08-29,2019-10-29
64,12,2022-02-07,2022-10-09
66,193,2016-08-31,2018-02-09
58,635,2016-02-12,2017-08-23
35,130,2013-10-20,2023-04-12
86,880,2020-08-03,2023-05-20
57,751,2022-11-11,2023-01-23
65,300,2022-05-01,2023-03-24
77,838,2016-11-27,NULL
33,481,2023-04-17,2023-05-04
42,36,2023-05-05,2023-07-03
71,605,2023-05-17,2023-06-28
29,35,2017-10-22,2021-10-22
23,325,2022-07-13,2022-08-26
78,104,2023-04-15,2023-06-05
42,18,2018-04-16,2022-07-24
71,968,2022-03-04,2023-02-20
12,783,2017-06-27,2022-10-26
26,279,2020-02-21,2022-10-31
16,740,2018-12-19,2020-02-09
3,552,2023-06-11,2023-07-02
83,944,2017-05-05,NULL
95,323,2018-08-24,2021-04-28
2,299,2013-12-15,2018-09-16
60,359,2022-11-10,2023-06-01
83,303,2015-08-19,2016-07-24
1,291,2016-11-18,2023-07-04
85,757,2021-09-13,2022-08-19
20,4,2013-11-19,2013-12-03
99,566,2015-07-13,2022-08-16
18,290,2013-10-18,2015-09-04
17,527,2013-11-03,2017-08-08
47,859,2021-04-30,2021-10-24
51,934,2016-10-23,2019-12-02
77,449,2022-08-26,2022-09-07
83,146,2015-09-30,2017-04-21
12,493,2017-06-12,2021-07-28
65,98,2016-02-08,2016-05-04
31,471,2019-11-24,2023-04-14
41,329,2014-05-14,2019-09-13
63,802,2021-11-01,2021-11-17
29,21,2021-11-06,NULL
80,747,2016-07-02,2019-07-16
25,889,2013-07-27,2014-08-24
46,539,2018-08-13,2022-04-13
65,584,2018-08-08,2022-05-01
2,265,2023-02-27,2023-05-16
1,554,2014-10-02,2019-12-07
10,443,2023-03-17,2023-04-02
86,782,2015-01-09,2020-12-16
95,501,2021-07-26,2021-08-04
47,617,2022-03-11,2022-10-22
10,419,2022-09-14,2023-02-15
76,899,2015-02-23,2020-06-07
89,245,2018-02-07,2021-08-06
78,553,2019-12-06,2020-03-18
12,648,2014-06-19,2017-09-21
70,559,2022-01-20,2022-12-27
30,960,2018-03-05,2023-05-19
16,757,2022-09-29,2022-12-16
96,624,2018-02-15,2019-10-03
18,291,2019-12-10,2022-03-22
11,216,2014-02-10,2015-07-30
54,531,2014-06-11,2020-07-09
1,556,2015-01-08,2021-10-22
70,604,2018-07-02,2022-01-12
84,60,2017-03-17,2020-10-02
81,238,2020-03-22,2022-10-18
12,720,2021-12-22,2022-04-13
61,533,2021-08-25,2022-04-06
82,660,2019-11-23,2020-02-07
79,973,2020-10-26,2022-06-20
79,803,2021-11-29,2022-06-24
33,163,2015-01-22,2022-04-02
95,425,2014-12-02,2021-05-10
41,37,2015-06-20,2017-02-14
42,758,2022-11-15,2023-04-07
37,616,2015-10-17,2022-06-13
32,737,2023-04-16,2023-06-26
18,820,2019-04-23,2020-06-13
98,187,2014-01-07,2014-12-21
73,330,2018-05-17,2022-05-19
88,112,2022-06-02,2023-05-30
80,728,2023-02-28,2023-04-08
20,620,2016-07-25,2020-11-26
61,160,2016-09-29,2021-04-07
58,850,2017-01-20,2020-04-22
97,801,2018-08-29,2023-01-22
96,911,2019-01-25,NULL
21,89,2022-07-06,2022-08-10
45,63,2014-08-26,2015-04-29
34,306,2022-07-06,2023-03-16
85,33,2022-12-21,NULL
75,577,2014-01-29,2019-09-07
87,312,2020-02-24,2022-05-04
40,650,2018-02-26,2018-12-11
22,163,2021-01-11,2022-09-14
26,556,2023-04-07,2023-04-18
9,704,2016-06-02,NULL
90,866,2019-05-25,2022-11-17
93,353,2014-07-01,2019-04-11
34,905,2013-12-18,2014-09-27
49,236,2019-11-20,2022-09-19
84,328,2023-02-27,2023-03-27
63,680,2020-03-24,2021-05-29
4,834,2022-05-19,2022-05-24
48,518,2018-07-09,2021-03-28
7,173,2020-11-02,2022-01-27
7,315,2018-04-30,2018-05-16
94,425,2019-04-16,2021-02-13
42,750,2016-01-29,2017-08-19
61,440,2016-10-20,2022-10-26
82,991,2018-10-28,2023-02-20
9,798,2016-12-02,2021-02-11
85,848,2014-02-18,2017-05-02
98,949,2014-04-10,2017-04-07
74,324,2016-12-25,2021-06-27
69,724,2022-01-19,2022-03-08
81,29,2017-04-28,2021-07-27
60,813,2017-12-22,2021-07-12
68,274,2015-01-11,2015-11-27
62,846,2018-11-08,2023-04-18
19,222,2017-06-09,2019-07-19
23,527,2021-02-23,2021-06-07
40,806,2020-04-21,2022-08-31
68,731,2019-01-27,2020-08-22
75,228,2015-08-04,2016-02-04
18,411,2013-11-23,2019-10-14
80,175,2019-04-12,2020-08-21
4,273,2016-06-02,2018-07-07
58,809,2013-10-15,2021-10-28
14,80,2014-05-09,2023-02-13
99,937,2020-02-18,2022-05-19
81,789,2019-06-22,2022-03-08
17,34,2017-04-11,2019-03-09
94,87,2017-09-28,2021-07-25
40,4,2015-08-08,NULL
3,862,2021-09-23,2021-11-26
24,942,2014-06-07,2021-04-17
41,230,2018-09-22,2021-04-06
6,637,2016-02-29,2016-12-18
15,495,2014-10-24,2021-05-17
32,566,2019-10-27,2020-08-24
35,819,2013-09-24,2019-11-24
6,68,2017-04-04,2023-01-03
69,960,2017-04-24,2018-11-30
90,869,2017-01-22,2021-09-28
96,900,2015-12-09,2017-10-05
71,312,2015-04-07,2015-08-30
51,986,2022-12-02,2023-02-12
93,833,2020-01-03,2020-10-09
78,70,2015-01-16,2022-12-28
51,404,2018-08-10,2021-11-07
64,744,2013-12-22,2020-04-20
38,873,2018-08-19,2019-10-24
2,41,2020-09-09,2022-06-04
98,281,2013-07-26,2018-10-03
33,967,2021-01-15,2021-10-20
8,284,2015-03-27,2019-02-07
90,622,2014-08-06,2018-12-10
25,324,2015-04-17,2022-11-11
21,756,2017-02-03,2021-05-14
64,38,2018-04-14,2021-01-26
33,202,2021-02-26,2023-02-23
52,613,2022-11-18,2023-01-15
60,444,2017-02-22,2020-11-25
50,309,2022-03-06,2022-07-14
83,797,2020-06-09,2022-04-02
55,953,2016-09-17,2016-11-05
69,586,2015-06-26,2016-08-20
38,856,2019-07-16,NULL
78,401,2018-03-04,2021-09-17
37,164,2022-01-26,2023-06-29
99,318,2019-01-29,2019-11-20
30,483,2022-02-13,2022-09-05
13,383,2015-12-31,2023-01-18
77,816,2013-07-15,2020-08-11
98,36,2018-02-26,2019-12-23
17,519,2015-09-13,2021-10-25
14,64,2017-06-25,2018-11-12
19,957,2017-08-14,NULL
79,821,2015-11-09,2022-07-24
58,941,2015-02-22,2023-04-21
68,295,2017-08-20,2020-04-27
63,792,2015-01-28,2020-11-16
47,76,2014-08-25,2019-02-09
97,996,2021-01-20,2021-10-08
40,204,2020-08-04,2022-09-27
29,614,2014-10-24,2018-03-04
44,853,2022-04-04,2023-02-19
95,851,2023-03-27,2023-06-28
15,431,2023-04-28,2023-05-01
18,675,2013-12-26,2014-12-20
83,597,2014-12-09,2018-12-06
26,281,2018-09-25,2022-03-03
5,993,2015-02-11,2020-06-10
26,589,2021-12-09,2023-01-15
56,446,2020-10-03,2022-05-01
14,888,2022-12-26,2023-01-12
31,556,2018-04-02,2018-12-02
23,878,2018-10-15,2021-12-23
12,337,2018-10-17,2019-09-07
96,764,2021-05-08,2022-06-21
90,190,2019-05-10,2022-11-26
12,892,2021-07-08,2022-08-01
45,370,2023-06-16,2023-06-30
55,388,2022-10-24,2023-06-07
36,453,2013-09-08,2017-07-22
77,489,2020-04-10,2021-06-04
91,885,2020-09-15,2022-07-07
72,559,2018-01-28,NULL
70,262,2014-08-11,2017-07-21
8,508,2022-10-26,2022-12-31
48,318,2019-08-26,2020-03-09
97,760,2018-02-18,2021-06-21
75,488,2013-07-14,2015-07-30
35,304,2014-12-29,2022-01-27
11,241,2015-03-30,2017-06-22
98,735,2021-12-17,2022-02-01
50,887,2021-01-16,2021-04-08
49,551,2021-12-16,2022-02-15
93,366,2016-02-24,2017-06-24
64,306,2022-04-03,2022-05-29
82,692,2020-08-17,2021-08-11
40,209,2016-11-30,2020-07-25
54,156,2022-04-04,2022-09-20
46,101,2020-03-14,2020-10-19
27,465,2020-12-28,2021-08-18
18,53,2022-09-19,2022-10-10
56,904,2022-05-08,NULL
88,345,2019-12-11,2023-03-26
4,853,2019-04-23,2019-05-05
9,280,2019-09-30,2019-12-30
95,281,2022-01-28,2022-02-17
25,12,2020-05-20,2021-08-03
55,442,2013-08-08,2022-04-17
10,951,2020-07-01,2022-08-03
49,657,2022-02-19,2022-09-03
56,860,2015-11-20,2016-11-03
28,876,2015-04-11,NULL
66,348,2022-08-07,2023-04-24
94,861,2016-03-18,2017-03-06
2,734,2020-11-09,2021-09-05
70,109,2022-06-23,2023-04-29
85,766,2014-01-02,2015-08-18
8,9,2023-04-09,2023-06-30
88,46,2014-07-12,2014-08-20
39,250,2020-04-18,2022-05-08
9,346,2017-08-20,2018-03-29
4,321,2021-07-16,2022-10-04
69,992,2020-12-21,2021-06-18
81,988,2022-05-22,2022-06-29
5,205,2023-07-02,2023-07-04
31,475,2015-12-23,NULL
15,131,2021-10-25,2021-11-24
2,600,2022-06-09,2023-06-24
86,780,2018-04-21,2021-11-22
27,313,2018-05-12,2019-09-14
78,399,2015-10-19,2021-03-31
3,72,2018-06-28,2020-12-22
69,445,2015-04-29,2019-08-01
63,485,2016-03-27,2019-11-17
27,933,2017-04-10,2021-01-08
37,468,2017-04-21,2020-12-25
58,535,2015-04-01,2022-04-24
43,882,2017-06-08,NULL
8,733,2022-06-14,2022-10-27
63,509,2015-04-04,2022-02-15
30,3,2022-08-06,2023-02-15
15,603,2014-10-05,2016-09-01
6,917,2014-10-18,2021-11-20
6,971,2014-08-29,2018-12-29
87,708,2013-10-25,2019-09-26
25,513,2019-10-19,2022-01-08
82,954,2022-06-16,2022-08-17
8,410,2020-10-01,2022-04-03
5,244,2019-07-31,2021-11-21
1,200,2021-01-07,2022-08-26
18,122,2021-01-23,2023-06-20
17,669,2016-04-19,2018-12-09
57,11,2014-04-12,2023-01-19
45,338,2022-11-21,2022-12-15
40,361,2019-12-18,2020-11-25
23,46,2016-05-06,2020-03-22
43,134,2015-07-12,2022-08-06
46,682,2018-08-20,2019-05-16
93,42,2023-01-23,2023-02-13
37,232,2019-02-28,2023-02-22
4,205,2020-02-20,2020-10-06
54,57,2019-07-07,2022-05-17
82,451,2013-09-07,2020-12-25
23,206,2020-08-02,2022-01-28
58,854,2018-06-23,2022-01-23
52,759,2019-05-23,2020-01-28
93,940,2019-08-09,2020-09-30
59,978,2018-03-25,2018-12-02
93,658,2014-09-29,NULL
96,251,2018-06-21,2019-12-02
34,714,2014-05-09,NULL
75,418,2014-01-28,2023-04-25
68,653,2019-08-07,2022-11-23
34,382,2020-12-12,2022-04-19
82,605,2014-05-06,2018-06-04
47,284,2017-05-22,2021-07-11
49,319,2016-03-01,2023-03-16
68,342,2020-05-07,2022-02-07
10,347,2020-06-11,2021-10-14
22,806,2022-11-11,2023-01-24
89,345,2020-01-01,NULL
31,666,2023-01-07,2023-02-05
92,900,2020-04-04,2021-06-17
12,755,2019-04-15,2021-05-18
99,425,2020-01-19,2020-03-09
95,418,2020-11-12,2023-06-02
44,348,2018-09-26,2023-05-15
19,862,2016-04-26,2023-03-31
33,265,2013-11-02,2014-05-13
39,116,2020-06-01,2021-11-25
73,276,2014-07-10,2018-05-14
28,991,2023-04-19,2023-05-28
14,48,2013-09-05,2018-06-21
15,324,2020-10-30,2023-05-02
28,454,2014-11-10,2022-04-10
57,315,2013-12-01,2016-12-06
43,277,2022-10-17,2023-06-06
7,539,2015-11-17,2020-07-13
74,616,2020-08-02,2020-09-12
7,619,2019-08-30,2021-09-01
92,225,2023-03-16,2023-05-28
43,309,2017-12-27,2020-03-18
49,270,2022-02-06,2023-02-10
37,22,2015-09-27,2022-01-19
50,418,2018-06-29,2022-07-29
46,426,2018-10-19,2022-12-13
50,113,2023-06-24,2023-06-30
50,105,2013-09-16,2019-04-19
90,458,2019-04-30,2019-07-07
73,920,2021-06-25,2023-06-16
73,81,2017-10-21,2018-07-26
66,925,2018-12-16,2020-08-08
54,651,2018-04-17,2019-06-04
81,460,2017-02-28,2019-02-08
85,989,2022-06-28,2022-12-12
85,321,2014-05-11,2014-11-20
45,747,2022-12-22,2023-06-20
33,595,2022-05-01,2022-05-30
59,256,2016-10-30,2016-11-29
8,73,2014-12-27,2020-07-30
53,356,2022-12-02,NULL
33,280,2023-05-10,2023-06-22
33,179,2013-08-01,2015-12-27
90,589,2014-09-05,2017-07-14
61,220,2022-12-21,2023-05-26
24,496,2015-12-05,2017-02-07
6,3,2015-01-23,2016-06-06
55,804,2017-05-06,2020-01-10
31,362,2016-03-12,2023-02-06
47,104,2021-05-06,2021-07-15
20,230,2016-10-07,2019-06-08
95,337,2015-04-19,2023-05-02
80,588,2018-06-22,2022-10-15
17,848,2017-04-15,2017-07-04
36,410,2016-09-29,2017-03-08
38,745,2022-10-18,NULL
71,185,2015-11-14,2020-12-13
53,678,2016-08-15,2017-01-19
59,416,2014-12-24,2017-05-30
18,409,2016-06-25,2019-01-13
78,19,2017-07-27,2020-03-12
97,126,2015-05-27,2021-10-13
89,886,2022-08-21,2023-04-29
72,743,2016-05-11,2017-03-21
87,397,2021-03-18,2021-03-22
87,734,2017-09-24,2019-08-27
48,470,2017-05-06,2020-12-08
62,900,2015-07-19,2017-09-23
36,409,2022-02-18,2022-05-13
62,845,2021-03-29,2022-09-04
32,840,2020-11-07,2022-01-31
58,349,2021-07-19,2021-09-20
92,533,2021-09-30,NULL
16,652,2017-05-15,2019-06-15
69,183,2019-03-06,2020-04-25
99,851,2015-12-29,2021-09-15
38,725,2022-02-12,2022-08-19
57,5,2018-06-28,2019-06-17
31,430,2014-06-10,NULL
56,371,2016-10-27,2017-03-28
99,57,2015-02-19,2020-05-25
61,593,2020-05-17,2022-05-01
33,115,2023-04-25,2023-04-26
68,234,2021-03-31,2022-09-27
68,682,2014-10-13,2015-02-17
7,215,2020-05-07,2020-07-22
3,898,2014-07-08,2017-11-01
89,758,2020-12-06,2022-09-26
53,548,2019-11-30,2020-03-09
8,845,2016-02-28,2020-01-10
93,70,2020-09-30,2021-10-29
86,495,2013-12-27,2017-01-31
94,79,2023-05-02,2023-06-05
10,995,2015-09-05,2020-05-04
36,571,2019-10-09,2020-10-07
92,269,2019-05-22,2021-09-14
76,802,2015-12-28,2019-03-25
46,352,2021-01-06,2021-08-12
86,795,2015-05-31,2020-11-28
8,444,2021-09-17,2022-03-27
92,361,2018-12-13,2020-05-28
37,704,2017-04-17,2018-07-23
48,969,2017-04-10,2017-08-19
73,863,2016-06-19,2021-08-15
59,770,2021-11-26,2022-01-17
30,438,2014-03-17,2016-01-08
51,898,2019-01-11,2022-04-08
22,85,2021-03-13,2022-12-05
22,778,2019-03-04,2020-05-19
40,283,2020-10-06,2020-11-25
6,363,2022-08-02,2023-06-09
62,906,2015-04-23,2018-11-14
65,878,2016-02-25,2021-01-16
21,730,2018-12-22,2021-02-09
77,213,2021-06-15,2022-09-17
26,701,2019-05-30,2022-08-05
8,204,2014-06-25,2015-05-24
43,738,2020-02-19,2020-06-28
99,742,2016-07-03,2017-09-05
66,891,2023-06-11,2023-06-17
72,974,2020-10-07,2022-06-17
13,426,2021-07-27,2022-10-22
96,864,2015-03-24,2018-03-26
35,234,2015-01-21,2015-08-08
