EmpID,ProjectID,DateFrom,DateTo
257,9791,2018-06-29,2020-06-03
833,2726,2005-11-14,2021-04-17
739,4722,2012-12-12,2015-11-24
713,2839,2010-12-14,2020-07-31
652,1871,2022-06-27,2023-05-27
298,740,2013-04-06,2021-05-08
9,5226,2014-10-06,2019-06-22
447,4524,2017-07-21,2021-03-19
321,2294,2019-10-19,2022-04-07
239,5572,2020-01-31,2022-06-09
919,5246,2012-11-19,2020-07-26
440,7814,2014-01-22,2020-04-11
114,9455,2014-07-01,2015-09-22
837,9340,2021-04-16,2021-05-30
44,6481,2017-04-27,2019-04-16
850,2383,2021-09-24,2022-09-03
496,8163,2008-01-03,2012-12-06
40,5311,2022-03-11,2022-03-30
693,5766,2006-08-03,2021-04-30
693,3055,2019-07-29,2021-11-06
267,305,2017-12-11,2021-05-16
874,3750,2012-02-24,2022-03-29
179,9451,2020-03-13,2022-12-22
148,6174,2013-04-07,2017-11-03
798,3025,2006-03-13,2013-11-18
189,1926,2007-10-12,2018-06-01
610,9950,2012-11-17,2016-09-13
252,4562,2007-12-02,2009-12-07
128,9782,2022-03-31,2022-09-30
868,5106,2020-08-21,2020-09-12
107,106,2021-04-06,2022-01-11
965,5824,2014-12-19,2016-04-14
906,5740,2013-11-03,NULL
824,7684,2017-11-22,2018-03-08
869,8519,2012-10-30,2022-06-23
392,3374,2011-01-20,2012-03-09
146,3407,2018-10-20,2021-12-04
505,4166,2008-09-16,2017-04-19
103,3866,2009-11-26,2017-11-02
429,552,2006-01-16,2017-12-22
118,6933,2008-04-17,2023-03-14
488,559,2009-01-15,2021-02-15
885,1995,2014-05-05,2018-02-17
768,1235,2020-12-02,2023-05-17
296,7976,2018-11-08,2021-03-01
952,3858,2013-07-07,2014-07-16
155,8257,2014-03-13,2016-03-24
676,646,2008-10-18,2017-08-13
166,7248,2021-04-06,2021-10-12
310,7259,2013-03-03,2014-01-07
460,9223,2007-07-31,2015-08-15
1,9795,2006-03-06,2012-07-04
748,8210,2019-05-27,2021-10-03
859,2497,2008-10-13,2019-05-19
791,7343,2009-04-29,2010-10-12
4,282,2010-02-14,2015-06-06
404,1930,2017-03-04,2019-08-19
194,910,2015-04-25,2016-04-27
92,1263,2010-09-28,2012-10-16
227,6147,2011-02-06,2020-11-25
258,1735,2020-03-05,2023-02-23
536,2193,2019-08-28,2020-04-27
331,8999,2007-06-22,2009-01-12
621,753,2020-12-17,2022-11-20
541,1348,2012-06-20,2020-07-03
370,4724,2007-11-16,2015-08-02
490,638,2014-03-16,2015-02-18
274,8052,2005-12-18,2011-11-06
955,2518,2015-06-22,2023-01-26
524,1620,2007-12-27,2019-03-10
533,244,2008-08-08,2010-09-30
19,6875,2006-01-28,2019-11-19
505,9699,2005-12-04,2010-02-13
160,3789,2017-03-15,2021-05-22
23,8871,2008-10-23,2011-11-30
150,1625,2007-07-29,2020-06-01
454,7916,2012-05-23,2018-04-26
43,4942,2007-01-28,2017-01-26
690,5397,2016-01-22,NULL
830,9927,2017-06-06,2017-11-06
162,4678,2006-03-13,2008-08-04
914,8725,2023-04-15,2023-05-25
501,7433,2005-12-16,2010-06-07
924,239,2023-01-13,2023-04-17
855,8128,2005-04-19,2022-06-29
281,7661,2007-04-07,2023-04-05
170,100,2006-08-21,2012-07-04
123,3454,2020-10-30,NULL
649,5452,2006-01-08,2011-03-15
604,365,2017-04-21,2020-03-24
760,7016,2022-10-04,2022-12-15
439,4440,2010-05-15,2010-06-05
504,9321,2018-03-02,2023-01-14
228,5912,2023-02-01,2023-06-13
270,7510,2012-06-23,2022-06-09
805,1939,2017-06-24,2018-07-22
276,7256,2019-04-04,2022-04-13
872,7294,2020-02-27,2022-07-20
295,2362,2021-08-23,2022-08-17
516,5155,2014-10-29,2017-12-13
589,9858,2021-02-01,2021-08-20
583,1682,2015-11-22,2021-02-09
462,4595,2012-01-15,2013-10-22
52,7238,2005-12-20,2017-02-10
954,5351,2009-02-09,2014-12-02
256,5707,2018-07-02,2019-12-10
759,3024,2020-06-24,2021-10-31
442,8530,2005-05-15,2018-06-07
207,4943,2021-09-16,2022-02-22
431,3396,2011-05-15,2020-12-15
991,4427,2009-08-07,2014-07-27
443,9828,2019-04-01,2021-02-07
513,1436,2009-06-11,2023-02-03
158,2190,2020-11-18,2021-11-23
706,5550,2015-01-18,2016-05-15
820,2821,2016-10-12,2022-08-17
201,7792,2006-01-26,2021-05-15
643,70,2021-02-26,2021-06-07
915,3809,2006-06-14,2018-06-15
133,1455,2020-01-19,2021-11-08
272,3848,2021-03-01,2022-10-21
741,9927,2023-06-10,2023-06-30
244,4544,2021-12-26,2023-05-23
500,5717,2019-10-31,2019-12-04
763,4270,2018-04-28,2022-08-11
714,7107,2005-06-05,2014-08-13
884,1058,2011-01-27,2022-03-26
297,3987,2021-10-02,2022-01-31
981,6300,2005-11-17,2017-06-08
769,647,2020-06-11,2021-02-10
896,9808,2022-08-13,2023-03-19
516,9332,2009-04-09,2022-06-08
416,7414,2018-12-31,2020-09-05
864,4138,2022-07-29,2023-01-05
455,812,2016-03-31,2018-11-25
749,3987,2020-09-28,2022-01-05
334,4009,2012-10-03,2013-11-15
240,898,2016-09-04,2022-02-28
636,3491,2009-06-26,2022-06-25
519,5090,2018-07-03,2022-09-04
879,4319,2021-03-23,2021-06-28
268,4053,2009-04-23,2012-02-14
104,4271,2016-10-21,2020-05-31
961,8360,2020-11-04,2022-05-22
345,6996,2005-04-24,2022-12-24
540,8257,2012-06-12,2020-12-03
847,4426,2021-01-02,2022-10-15
151,8370,2012-07-10,2014-05-04
456,7727,2017-05-02,2018-03-11
485,6945,2019-01-20,2022-09-22
620,3601,2011-07-31,2017-05-27
575,5122,2010-02-19,2016-11-26
945,781,2014-08-14,NULL
633,341,2006-03-20,2013-09-08
197,8852,2011-09-21,2020-10-02
551,4979,2016-09-25,2020-05-09
481,395,2013-12-29,2021-02-15
574,2210,2019-08-26,2023-03-04
817,3442,2020-04-17,2021-01-17
203,5705,2019-01-11,2019-02-27
517,6294,2022-09-25,2022-10-04
39,9355,2016-04-06,2019-11-03
778,3454,2017-04-22,2022-05-08
18,7712,2014-12-06,2023-02-10
164,269,2015-01-09,2015-09-26
147,1124,2006-12-17,2018-07-18
273,6662,2014-05-09,2021-11-17
557,8618,2010-05-26,2014-05-02
714,4566,2007-03-09,2008-09-18
79,8767,2017-04-05,2019-03-25
108,6620,2008-04-06,2013-02-09
957,6572,2016-10-14,2018-10-11
929,1272,2014-05-26,2019-05-30
452,8012,2010-01-20,2011-05-17
420,9056,2016-04-15,2016-09-04
176,5400,2005-08-22,2006-03-31
34,3737,2013-01-08,2013-08-11
869,867,2011-02-06,2020-07-17
424,7889,2010-06-17,2015-11-05
869,9941,2005-06-03,2014-11-04
248,3820,2019-12-15,2023-02-02
954,6482,2010-03-24,2023-06-19
399,7714,2012-05-04,2022-05-11
432,4908,2016-11-29,2021-11-13
325,5040,2022-04-04,NULL
296,6558,2021-11-19,2022-10-01
842,1417,2013-05-18,2019-07-26
710,7121,2007-08-06,2013-12-01
807,3307,2010-07-10,2016-06-28
640,2055,2017-09-28,2019-07-28
444,2643,2019-01-01,2020-07-05
152,4298,2011-08-06,2016-10-06
591,1701,2006-09-13,2010-06-28
719,3464,2018-11-24,2019-07-28
354,9050,2013-04-06,2016-05-18
941,2754,2022-05-04,2022-05-29
333,6822,2014-11-20,2018-09-26
293,6585,2021-03-19,2022-02-18
483,4778,2015-01-09,2017-04-05
933,4160,2010-10-16,2023-02-06
390,4322,2011-11-29,2019-04-27
794,1099,2012-06-15,2020-06-26
720,4739,2021-08-13,2022-01-23
549,5497,2017-01-04,2018-06-12
474,3115,2018-06-11,2023-04-07
602,3300,2016-04-27,2018-08-14
466,5784,2021-01-13,2021-03-13
72,5810,2007-11-24,2018-08-26
632,1065,2011-06-08,2012-10-07
399,4173,2012-01-15,2023-05-28
482,6143,2010-05-06,NULL
995,9584,2016-06-09,2019-12-20
912,6055,2020-12-10,2020-12-29
868,7316,2006-09-04,2021-01-12
444,1862,2022-04-13,2022-04-15
728,1459,2008-10-10,2011-03-30
229,746,2017-10-06,2021-01-13
492,7990,2023-05-06,2023-06-20
94,1783,2021-08-13,2023-03-19
565,1063,2019-04-13,2021-08-07
186,6400,2019-05-08,2019-11-07
840,1901,2020-02-12,2021-11-24
526,4141,2006-11-16,2021-08-13
450,3246,2006-04-04,2016-02-22
863,1668,2008-07-02,2018-10-20
238,4670,2021-01-06,2021-01-17
952,7745,2009-09-02,2019-03-13
697,9061,2021-07-31,2022-07-21
424,9068,2019-04-16,2019-06-21
53,8429,2017-04-04,NULL
536,8912,2007-12-27,2010-12-22
689,3351,2014-11-15,2020-01-29
332,7553,2021-07-23,2022-03-11
319,8150,2012-10-12,2019-06-23
601,8354,2022-08-16,2023-04-21
970,3071,2022-01-02,2022-07-24
707,7812,2022-10-27,2022-11-13
824,6042,2017-11-06,2022-02-17
437,669,2005-05-11,2018-10-13
426,9352,2012-03-27,2019-08-16
181,7422,2014-07-04,2022-10-22
897,7750,2017-06-27,2019-07-26
932,2950,2011-09-07,2014-09-23
345,8879,2011-10-09,2022-01-22
864,5089,2020-08-03,2022-04-24
897,7241,2018-08-21,2021-04-02
443,9635,2009-01-20,2015-08-11
310,5505,2017-08-10,2020-06-15
62,1362,2015-03-03,2019-05-24
176,9379,2011-10-22,2018-04-24
261,4547,2017-09-12,2023-04-22
82,1314,2011-10-30,2022-02-01
584,5459,2017-01-07,2018-04-28
814,3051,2007-05-31,2023-05-23
521,178,2019-01-26,2022-07-08
492,1502,2007-12-10,2019-01-08
26,2108,2006-05-18,2016-06-20
825,4641,2010-06-28,2022-12-08
909,606,2012-08-06,2017-11-12
285,5855,2012-06-13,2023-01-14
31,6279,2009-04-16,2017-12-03
867,2986,2011-03-13,2014-10-28
346,1076,2016-11-19,2017-01-04
274,6615,2015-10-15,2016-01-28
291,5297,2013-07-19,2016-07-28
443,2088,2006-03-19,2022-08-05
937,7195,2019-04-22,2021-08-05
442,1816,2022-03-05,2022-04-09
374,7896,2013-04-13,2022-02-21
259,5944,2017-12-16,2019-08-12
172,9426,2022-05-02,2023-01-01
688,5655,2005-06-21,2011-06-09
635,8236,2014-07-20,2020-04-10
992,8631,2014-03-04,2019-11-29
871,114,2018-09-20,2019-12-09
882,5819,2013-08-05,2022-03-28
485,7307,2006-06-25,2007-05-31
556,8797,2007-05-26,2012-01-07
987,1334,2019-08-03,2023-03-27
542,8282,2014-07-26,2021-06-13
966,6579,2021-02-28,2021-04-27
104,7641,2009-08-17,2020-04-14
525,340,2015-05-17,2021-07-25
149,1952,2008-10-31,2014-11-21
694,1397,2010-05-26,2020-04-26
822,3798,2007-09-26,2018-12-17
632,6142,2014-10-16,2017-11-18
147,2470,2022-08-14,2023-03-07
69,6144,2012-06-06,2021-06-21
289,800,2018-01-10,2022-06-10
441,895,2011-12-10,2016-10-03
207,2967,2017-12-09,2019-01-05
215,6047,2012-02-22,2023-03-19
382,7430,2013-10-11,2020-10-29
813,2973,2007-03-22,2010-07-20
923,4714,2008-08-29,2023-05-24
860,9686,2013-08-19,2020-05-04
210,9474,2012-02-06,2012-10-22
28,3279,2012-09-15,2015-01-20
241,6326,2005-12-17,2022-08-13
57,2836,2017-04-07,2018-11-05
206,2982,2015-07-06,2022-02-22
931,6843,2013-03-28,2023-03-17
306,7266,2010-04-15,2013-12-13
175,3427,2015-10-01,2018-04-19
513,9509,2008-12-19,2019-01-16
454,9385,2016-09-28,2016-11-20
225,7006,2009-08-27,2012-02-26
603,3237,2005-12-12,2011-05-11
450,9131,2020-09-27,2022-11-27
893,4871,2019-02-13,2020-04-04
864,1755,2015-08-13,2020-12-09
801,2482,2023-03-04,2023-07-01
121,773,2007-07-13,2013-02-01
942,6512,2013-02-05,2015-05-19
356,8963,2007-01-19,2009-05-31
69,7343,2019-05-02,2021-10-28
633,506,2007-03-19,2014-05-31
616,1797,2012-12-24,NULL
186,5127,2005-08-31,2018-05-06
295,111,2013-01-04,2017-01-14
430,726,2009-08-09,2017-02-21
728,7690,2013-08-02,2016-05-08
375,8683,2009-01-14,2022-09-07
732,8117,2013-05-22,2014-08-28
325,799,2021-01-10,2023-06-13
432,658,2013-11-20,2018-04-27
497,3553,2019-07-10,2021-05-03
412,8441,2016-09-03,2022-02-23
562,1134,2006-05-03,2008-05-07
735,3632,2005-07-02,2019-11-03
485,4466,2012-07-05,2022-05-06
980,9352,2022-03-16,2022-06-11
812,3636,2012-03-25,2021-11-17
746,9360,2010-09-07,2021-09-20
327,8140,2018-02-09,2023-02-22
947,3644,2019-09-12,2022-08-07
79,4393,2020-09-07,2022-04-19
130,361,2011-10-02,2023-02-19
557,3413,2005-04-27,2021-06-11
970,1873,2014-04-07,2014-08-23
965,4407,2021-12-15,2022-06-16
439,1074,2010-09-12,2011-04-09
544,3450,2019-08-15,2022-08-18
159,6965,2019-01-21,2020-02-22
117,7943,2009-05-16,2016-03-21
261,3694,2019-09-26,2022-10-04
95,4198,2007-10-09,2018-07-15
878,4553,2012-03-22,2019-09-27
244,6,2012-05-03,2020-03-29
975,6821,2020-03-10,2021-08-18
269,407,2015-05-02,2017-09-17
665,1584,2007-08-04,2015-04-11
925,547,2018-10-28,2021-01-10
753,2012,2012-04-25,2020-02-12
109,4674,2005-06-04,2006-06-02
736,8418,2017-12-01,2022-11-27
706,9171,2010-03-18,2021-04-26
31,9821,2014-02-03,2022-09-01
436,7924,2016-09-22,2019-12-26
319,1843,2018-11-30,2022-11-30
390,5403,2010-11-08,2013-03-27
649,9112,2017-10-28,2020-05-07
343,1385,2022-05-23,2022-11-12
646,5810,2020-06-11,2020-12-05
103,7512,2017-05-02,2017-05-16
222,8006,2015-07-02,2020-01-08
107,116,2006-01-25,2014-01-19
455,2005,2015-07-20,2016-08-20
724,7537,2019-12-25,2021-02-21
327,6058,2023-02-04,2023-02-24
728,3312,2020-09-29,2022-04-05
785,2288,2016-12-08,2022-08-22
35,7890,2022-01-15,2022-12-09
265,4715,2023-01-06,2023-02-16
297,7450,2012-12-29,2019-04-11
223,2882,2010-05-18,2021-10-27
478,84,2010-05-22,2016-04-14
721,4356,2016-02-20,2017-08-17
976,6347,2017-06-25,2018-11-11
165,6578,2009-10-11,2016-07-23
325,1278,2021-04-17,2023-02-05
772,6356,2015-08-25,2022-09-23
658,7148,2012-05-30,2013-06-29
11,3926,2013-11-08,2016-11-07
391,2026,2016-03-07,2021-11-21
80,3585,2006-05-04,2020-07-13
111,3944,2022-11-20,2023-02-11
743,8177,2010-02-03,2020-09-02
783,9515,2010-11-14,2012-04-13
462,171,2023-01-29,2023-05-20
461,8070,2012-06-16,2016-03-19
873,6521,2012-12-31,2014-02-11
6,1356,2015-09-25,2018-10-28
606,9161,2014-05-04,2018-08-06
785,9289,2012-06-26,2018-08-20
400,444,2005-07-08,2018-06-28
386,3604,2017-03-24,2023-03-02
359,3449,2006-08-11,2017-02-01
159,9772,2012-02-13,2012-05-18
454,5058,2016-09-14,2021-08-26
55,835,2022-11-26,2023-04-15
993,6219,2007-01-28,2018-04-04
796,8163,2019-07-14,2022-12-27
846,5666,2013-06-11,2014-02-09
202,5793,2022-05-07,2022-07-28
236,1143,2010-01-24,2018-08-21
704,9923,2014-12-13,2017-04-07
960,7028,2009-05-03,2015-12-21
797,218,2013-12-11,2022-08-27
854,6890,2018-10-02,2023-05-03
830,1840,2012-05-06,2016-02-14
431,4846,2017-10-17,2020-03-27
797,5106,2006-02-11,2015-03-29
870,9964,2009-10-28,2017-01-18
242,5465,2022-03-22,2022-11-14
264,8749,2019-05-17,2019-09-26
890,2935,2018-03-13,2020-08-14
30,9359,2021-01-27,2022-01-11
178,6664,2021-06-12,2021-07-15
939,2501,2017-01-10,2017-08-09
587,1047,2012-05-17,2017-05-07
768,6893,2013-10-21,2020-05-31
698,3953,2006-01-04,2009-10-15
20,8285,2008-08-08,2018-07-17
479,7958,2015-10-31,2022-11-27
248,8236,2006-12-05,2010-08-08
774,2170,2019-01-27,2021-06-15
257,7490,2018-12-05,2021-07-03
461,745,2009-10-19,2020-11-23
205,5319,2014-02-25,2015-01-21
466,1146,2010-10-03,2015-06-02
913,2581,2011-03-22,2015-01-28
988,843,2010-07-15,2013-02-10
936,6295,2013-05-20,2019-10-05
812,8315,2020-09-24,2023-06-17
664,8314,2010-10-27,2011-09-15
22,3026,2022-01-04,2023-06-19
683,7822,2011-12-28,2016-12-18
517,3255,2022-11-29,2023-04-21
81,4642,2019-07-13,2021-05-20
18,3655,2015-06-23,2021-05-08
999,9861,2014-05-18,2019-09-11
13,9986,2013-01-19,2021-01-13
508,4898,2021-06-18,NULL
823,2136,2008-02-22,2017-12-26
585,7100,2008-10-01,2010-09-09
840,248,2023-04-25,2023-05-02
972,4423,2021-01-09,2021-12-23
851,2370,2016-10-20,2018-01-06
52,2053,2016-09-10,2017-05-17
428,86,2020-08-15,2021-01-01
850,1155,2011-01-13,2019-02-21
190,5341,2018-09-17,2019-01-18
917,8005,2014-10-22,2023-06-10
310,2548,2017-10-27,2021-12-12
717,1115,2014-10-06,2015-10-21
340,6677,2005-09-05,2019-08-03
717,1374,2013-09-22,2022-06-27
348,6769,2020-04-03,2021-01-16
576,2677,2013-09-18,2022-07-10
412,5252,2007-04-27,2018-12-04
722,3215,2006-01-26,2014-11-02
866,3658,2015-08-23,2022-09-29
639,6811,2021-10-01,2023-03-17
953,4382,2010-06-04,2015-11-21
659,8011,2011-12-06,2014-02-20
702,6884,2013-02-26,2019-10-31
623,6925,2020-05-13,2022-07-14
479,1735,2007-09-02,2019-01-17
280,6095,2018-07-06,2023-03-28
172,2319,2012-05-15,2019-03-14
34,7324,2019-07-24,2023-05-07
890,3002,2015-06-01,2022-10-30
291,160,2020-08-02,2020-10-17
829,900,2011-09-19,2013-11-11
208,2273,2016-04-05,2017-08-23
469,4162,2008-11-24,2013-07-22
736,1461,2019-10-12,2020-02-06
726,7466,2020-12-31,2021-10-14
242,3146,2020-09-27,2021-04-23
353,443,2019-11-12,2020-08-09
508,2407,2014-11-05,2018-05-19
209,3114,2018-02-20,2023-05-02
632,1935,2022-04-13,2022-05-12
538,7388,2015-03-06,2019-10-07
705,6821,2020-02-04,2020-04-26
353,5626,2014-05-11,2023-01-26
618,7832,2015-08-20,2021-10-07
376,3872,2019-03-16,2019-11-13
630,4230,2012-01-18,2016-04-20
610,7793,2012-12-12,2017-03-12
251,9259,2019-11-03,2021-08-24
968,7124,2007-05-23,2020-05-31
53,9744,2014-06-09,2015-05-01
638,704,2008-03-19,2014-10-31
170,8262,2020-10-05,2023-06-16
475,4350,2023-02-17,2023-03-07
573,5048,2022-07-21,2022-10-24
139,3762,2010-08-30,2018-08-07
220,9961,2021-03-19,2022-02-10
689,1634,2011-10-19,2017-06-12
276,5556,2020-07-09,2023-01-03
234,2695,2012-11-19,2019-04-26
481,9304,2010-02-14,2014-08-01
811,7042,2020-08-18,2022-03-28
204,2019,2008-12-27,2014-06-24
674,4195,2022-01-08,2022-10-13
797,9365,2018-04-02,2023-05-11
922,7515,2016-06-11,2019-12-20
746,6901,2006-01-14,2021-11-16
735,1268,2022-05-03,2022-07-06
99,9764,2009-06-21,2010-03-08
891,6528,2012-04-07,2017-12-20
664,149,2021-09-06,2022-05-15
761,5249,2005-04-23,2008-01-22
337,4413,2011-03-06,2014-07-19
599,4708,2006-01-14,2023-01-16
896,856,2020-04-15,2022-10-11
153,6104,2012-05-05,2018-10-11
124,8593,2005-09-17,2006-06-17
331,7779,2016-03-25,2018-08-26
576,2427,2017-08-25,2020-11-15
876,5046,2008-03-03,2012-05-10
197,8105,2015-04-25,2022-03-02
585,1464,2017-02-10,2019-09-04
958,7592,2020-05-01,2022-12-23
458,1153,2017-03-13,2018-07-23
222,6450,2022-05-12,2023-02-18
637,4020,2018-12-25,2020-08-15
564,3339,2019-08-19,2020-01-15
499,4039,2016-03-13,2019-07-07
508,8512,2016-10-10,2022-01-30
298,9294,2021-12-26,2022-07-02
148,8161,2007-03-28,2021-06-11
886,2245,2020-08-16,2021-12-31
231,5510,2017-04-30,2019-02-24
621,6897,2023-03-21,2023-06-23
352,9063,2007-04-29,2018-02-17
404,6388,2022-12-27,2023-02-05
617,4552,2015-12-10,2018-06-11
31,16,2016-03-02,2016-11-12
778,118,2021-04-20,2023-05-19
178,6962,2018-07-13,2021-02-20
371,4526,2006-10-27,2020-05-04
801,1904,2017-10-20,2020-02-29
344,321,2013-12-31,2018-07-09
864,1030,2020-03-17,2020-07-14
7,9097,2016-06-22,2016-12-20
187,5231,2006-03-18,2018-06-19
327,3288,2018-05-05,2022-04-14
980,6604,2015-07-17,2020-04-05
459,8328,2010-06-23,2019-03-18
373,2273,2017-11-23,2019-07-11
573,8485,2013-10-18,2016-01-09
257,1459,2009-03-22,2018-07-01
371,1332,2016-04-04,2019-12-14
790,863,2006-02-25,2008-03-17
284,4967,2016-09-22,2020-10-28
867,6450,2016-03-13,2017-12-19
665,3847,2009-11-27,2018-03-17
442,8536,2018-08-06,2021-08-19
574,8032,2014-03-30,2017-06-15
888,2776,2017-12-01,2021-10-07
170,7841,2023-04-13,2023-06-03
228,2915,2017-06-11,2020-08-16
692,942,2019-10-25,2021-01-28
37,9642,2022-11-22,2023-03-07
887,4919,2013-05-05,2021-02-14
54,3070,2010-05-20,2022-10-10
37,6896,2013-06-20,2020-02-08
25,8529,2007-03-17,2022-03-18
212,2749,2015-03-10,2017-11-15
336,8817,2008-05-20,2014-12-11
504,4722,2015-01-06,2016-07-15
986,4187,2013-03-18,2019-10-29
724,3737,2013-08-07,2018-05-29
259,6343,2009-12-08,2017-03-04
964,9251,2012-01-11,2023-05-26
192,4501,2010-01-03,2019-08-02
719,1023,2017-09-29,2018-10-11
13,9012,2009-07-02,2015-11-03
403,7055,2015-03-17,2018-05-31
692,8449,2005-07-16,2019-12-22
751,4090,2005-08-28,2010-01-18
642,6031,2008-07-12,2012-06-08
967,8951,2013-08-01,2014-03-23
331,3039,2020-12-16,2021-12-24
543,1607,2013-05-28,2020-01-15
18,757,2007-08-17,2013-06-01
507,3494,2012-10-02,2019-06-28
906,305,2021-09-15,2022-02-17
217,2035,2007-09-23,2019-08-17
722,7572,2010-11-19,2012-12-29
832,2986,2009-02-15,2018-12-02
463,1254,2021-01-24,2022-08-22
409,2608,2009-07-01,2012-11-18
915,8230,2017-08-22,2017-08-29
453,9441,2014-01-22,2017-01-28
342,7595,2023-04-27,2023-06-12
344,8148,2006-09-09,2013-09-20
39,1462,2021-08-30,2022-07-17
210,5140,2018-02-01,2021-03-16
147,25,2005-11-21,2012-01-22
561,557,2020-03-09,2021-12-13
55,5666,2009-05-13,2021-03-07
207,1520,2008-12-22,2012-10-15
963,7112,2014-04-09,2023-06-14
478,8431,2017-03-06,2023-05-27
146,6111,2009-02-13,2021-09-16
92,9147,2016-08-20,2022-07-10
605,1516,2022-04-09,2022-11-27
719,395,2013-01-21,2020-08-08
589,64,2017-02-16,2022-02-12
96,5607,2013-03-21,2014-01-08
239,9241,2006-07-16,2010-05-10
516,7010,2022-07-22,2022-09-04
490,1545,2022-07-05,2022-08-11
865,4016,2012-12-14,2018-11-25
399,5378,2012-01-04,2022-06-19
843,4098,2007-03-06,2012-07-10
406,9083,2015-11-09,2021-09-05
535,2642,2012-12-07,2016-03-19
859,9335,2006-12-31,2012-05-16
858,5339,2009-04-29,2017-05-29
768,2118,2005-07-13,2017-02-27
187,1854,2005-09-25,2010-11-14
298,1859,2008-06-27,2010-12-22
853,3818,2019-12-07,2022-06-27
399,2248,2020-10-03,2022-08-01
184,8797,2007-07-20,2019-06-21
255,4896,2013-05-19,2013-06-11
240,9341,2019-02-07,2019-10-18
962,3886,2020-03-26,2021-12-30
20,534,2014-07-24,NULL
543,8392,2021-04-08,2022-12-22
603,7102,2020-05-02,2021-02-13
123,1222,2007-06-15,2022-06-28
331,2515,2014-03-10,2014-10-05
453,1051,2012-01-10,2014-07-26
300,2638,2009-08-30,2018-11-08
390,1539,2012-04-02,2018-10-12
34,8530,2015-10-25,2022-11-25
31,2129,2019-09-30,2022-10-29
383,2024,2019-01-19,2022-10-02
412,1117,2016-10-10,2017-08-11
61,9730,2020-10-30,2022-06-27
214,2155,2022-07-16,2023-03-10
212,7583,2016-02-04,2016-02-22
229,2446,2005-07-04,2007-02-28
411,3591,2017-02-24,2017-03-06
348,1448,2017-04-30,2021-12-04
650,8627,2006-08-30,2015-11-16
91,2387,2014-05-10,2018-12-27
509,6953,2015-07-30,2019-05-03
429,7546,2008-05-15,2014-05-12
883,3049,2021-02-12,2022-12-04
843,4818,2020-03-25,2023-05-06
531,2621,2020-08-12,2022-07-24
733,3423,2017-09-26,2019-04-05
123,6201,2020-02-13,2021-05-12
416,3651,2011-03-04,2022-06-21
225,8641,2021-01-23,2023-01-03
796,9454,2012-03-04,2018-03-11
795,4825,2005-09-29,2013-07-29
89,6849,2021-02-26,2022-08-13
867,8143,2013-06-27,2022-04-23
241,4116,2020-01-11,2020-12-03
64,4891,2009-10-05,2014-02-05
279,5736,2008-05-31,2018-08-10
835,3083,2011-08-23,2022-08-13
841,7410,2007-01-12,2013-10-18
477,388,2014-03-05,2020-12-29
399,7464,2020-12-13,2023-04-26
479,657,2014-01-27,2020-09-08
170,698,2016-10-25,2020-02-29
867,8077,2005-10-27,2019-07-23
866,434,2018-05-16,2019-10-17
992,1512,2013-05-13,2017-04-08
312,690,2006-03-04,2006-12-20
433,7927,2005-09-13,2020-08-15
223,5476,2010-01-03,2014-03-27
803,359,2014-05-22,2015-05-03
214,2074,2008-02-27,2019-11-05
953,5829,2023-01-25,2023-01-27
24,9388,2022-08-27,2022-12-14
909,7498,2022-11-04,2023-02-07
333,8199,2007-01-14,2018-01-25
786,546,2005-12-20,2010-07-27
804,1292,2014-12-26,2022-01-28
177,7981,2009-11-26,2019-12-06
818,4396,2009-11-30,2014-05-30
737,9186,2020-06-01,2021-12-02
777,4485,2018-07-29,2022-04-16
446,2543,2009-07-22,2023-05-14
171,9752,2020-11-12,2021-07-15
690,826,2019-01-10,2022-06-26
259,7820,2016-10-17,2019-12-25
728,6427,2011-01-20,2013-11-06
864,8201,2008-10-31,2022-03-10
405,9876,2021-07-11,2021-11-14
716,7410,2019-10-13,2023-05-06
563,9594,2017-10-16,2023-06-20
461,6261,2012-03-23,2020-09-30
538,1033,2009-02-20,2015-07-01
424,4181,2009-05-28,2016-10-04
329,4344,2013-12-04,2020-07-01
172,4030,2023-04-07,2023-06-14
302,6988,2018-09-26,2019-09-04
677,1478,2013-06-17,2021-09-05
51,800,2012-01-12,2022-08-07
118,7460,2007-12-08,2023-01-20
710,573,2015-02-26,2023-01-28
335,7389,2012-07-07,2013-09-29
633,8585,2006-06-27,2007-04-02
251,7070,2015-05-07,2017-10-03
83,7694,2013-12-04,2016-04-27
798,4138,2021-06-17,2021-12-17
120,3072,2020-02-07,2020-07-27
532,5243,2006-06-09,2020-03-07
706,3807,2016-02-29,2022-11-30
735,4815,2009-02-18,2021-01-26
421,3402,2007-08-06,2013-11-06
527,2058,2013-03-17,2020-03-21
301,2767,2005-05-22,2020-05-09
294,6185,2018-12-16,2020-03-05
394,342,2017-07-04,2021-10-06
859,7592,2022-01-04,2022-09-26
710,4185,2012-04-10,2021-11-08
903,9010,2020-05-15,2023-01-21
336,2104,2011-01-22,2015-06-07
575,4739,2018-11-15,2022-10-08
24,9406,2009-06-21,2022-08-21
639,4527,2011-05-15,2014-08-18
620,645,2006-09-15,2019-06-21
686,6050,2014-08-14,2021-10-16
145,9778,2014-11-06,2018-03-28
950,9670,2006-12-25,2019-10-25
486,7209,2020-01-27,2020-06-26
503,3637,2016-09-01,NULL
323,9487,2008-10-24,2022-07-26
